Time,Run 1
498.4,1
498.6,3
498.8,2
499,1
499.2,0
499.4,4
499.6,2
499.8,3
500,1
500.2,0
500.4,1
500.6,2
500.8,1
501,4
501.2,1
501.4,3
501.6,1
501.8,4
502,1
502.2,2
502.4,3
502.6,1
502.8,3
503,4
503.2,0
503.4,2
503.6,2
503.8,2
504,1
504.2,4
504.4,0
504.6,2
504.8,2
505,3
505.2,1
505.4,1
505.6,2
505.8,1
506,4
506.2,2
506.4,5
506.6,6
506.8,3
507,2
507.2,1
507.4,0
507.6,2
507.8,3
508,4
508.2,0
508.4,5
508.6,2
508.8,2
509,3
509.2,3
509.4,4
509.6,1
509.8,2
510,2
510.2,4
510.4,1
510.6,0
510.8,0
511,2
511.2,3
511.4,3
511.6,1
511.8,1
512,2
512.2,6
512.4,1
512.6,4
512.8,0
513,2
513.2,2
513.4,2
513.6,1
513.8,1
514,2
514.2,1
514.4,4
514.6,1
514.8,3
515,1
515.2,2
515.4,0
515.6,2
515.8,3
516,5
516.2,1
516.4,1
516.6,2
516.8,3
517,1
517.2,4
517.4,3
517.6,4
517.8,3
518,2
518.2,1
518.4,1
518.6,6
518.8,3
519,2
519.2,3
519.4,2
519.6,2
519.8,0
520,0
520.2,1
520.4,1
520.6,2
520.8,0
521,6
521.2,4
521.4,3
521.6,1
521.8,0
522,2
522.2,1
522.4,1
522.6,4
522.8,3
523,4
523.2,2
523.4,3
523.6,0
523.8,1
524,1
524.2,0
524.4,2
524.6,1
524.8,4
525,4
525.2,4
525.4,3
525.6,1
525.8,3
526,3
526.2,1
526.4,2
526.6,2
526.8,4
527,2
527.2,1
527.4,2
527.6,1
527.8,2
528,3
528.2,3
528.4,3
528.6,3
528.8,2
529,2
529.2,4
529.4,1
529.6,3
529.8,1
530,0
530.2,5
530.4,0
530.6,2
530.8,1
531,2
531.2,1
531.4,3
531.6,2
531.8,1
532,1
532.2,1
532.4,0
532.6,2
532.8,4
533,1
533.2,2
533.4,1
533.6,1
533.8,3
534,3
534.2,0
534.4,2
534.6,6
534.8,2
535,4
535.2,3
535.4,0
535.6,3
535.8,1
536,3
536.2,1
536.4,3
536.6,6
536.8,2
537,2
537.2,3
537.4,6
537.6,2
537.8,3
538,0
538.2,3
538.4,1
538.6,2
538.8,2
539,3
539.2,4
539.4,1
539.6,5
539.8,1
540,2
540.2,2
540.4,4
540.6,1
540.8,1
541,1
541.2,2
541.4,4
541.6,2
541.8,2
542,1
542.2,2
542.4,0
542.6,0
542.8,1
543,3
543.2,3
543.4,1
543.6,0
543.8,1
544,2
544.2,0
544.4,1
544.6,1
544.8,1
545,3
545.2,2
545.4,3
545.6,1
545.8,3
546,2
546.2,3
546.4,4
546.6,2
546.8,1
547,2
547.2,1
547.4,2
547.6,2
547.8,2
548,3
548.2,3
548.4,1
548.6,1
548.8,1
549,0
549.2,1
549.4,2
549.6,2
549.8,0
550,3
550.2,0
550.4,2
550.6,0
550.8,2
551,1
551.2,2
551.4,1
551.6,3
551.8,0
552,3
552.2,0
552.4,2
552.6,4
552.8,3
553,4
553.2,1
553.4,2
553.6,2
553.8,0
554,4
554.2,1
554.4,0
554.6,3
554.8,2
555,2
555.2,1
555.4,3
555.6,1
555.8,3
556,1
556.2,0
556.4,6
556.6,1
556.8,1
557,5
557.2,3
557.4,1
557.6,3
557.8,2
558,2
558.2,1
558.4,2
558.6,2
558.8,0
559,2
559.2,2
559.4,1
559.6,3
559.8,0
560,1
560.2,1
560.4,4
560.6,2
560.8,2
561,1
561.2,3
561.4,2
561.6,3
561.8,3
562,0
562.2,4
562.4,4
562.6,3
562.8,3
563,4
563.2,2
563.4,2
563.6,1
563.8,3
564,6
564.2,0
564.4,0
564.6,3
564.8,2
565,3
565.2,1
565.4,2
565.6,2
565.8,4
566,3
566.2,1
566.4,0
566.6,0
566.8,1
567,1
567.2,2
567.4,3
567.6,1
567.8,3
568,1
568.2,3
568.4,2
568.6,3
568.8,3
569,0
569.2,3
569.4,2
569.6,4
569.8,2
570,3
570.2,1
570.4,3
570.6,5
570.8,3
571,1
571.2,0
571.4,3
571.6,0
571.8,2
572,2
572.2,3
572.4,1
572.6,1
572.8,3
573,3
573.2,2
573.4,3
573.6,2
573.8,1
574,7
574.2,1
574.4,2
574.6,1
574.8,2
575,3
575.2,0
575.4,1
575.6,1
575.8,1
576,0
576.2,3
576.4,0
576.6,2
576.8,0
577,3
577.2,4
577.4,2
577.6,2
577.8,3
578,4
578.2,1
578.4,1
578.6,3
578.8,1
579,1
579.2,0
579.4,3
579.6,3
579.8,3
580,2
580.2,3
580.4,1
580.6,3
580.8,1
581,7
581.2,1
581.4,1
581.6,2
581.8,1
582,1
582.2,0
582.4,0
582.6,0
582.8,3
583,2
583.2,6
583.4,1
583.6,0
583.8,3
584,4
584.2,3
584.4,1
584.6,3
584.8,0
585,2
585.2,3
585.4,0
585.6,1
585.8,0
586,3
586.2,1
586.4,2
586.6,1
586.8,2
587,2
587.2,2
587.4,1
587.6,0
587.8,2
588,2
588.2,0
588.4,0
588.6,2
588.8,1
589,3
589.2,4
589.4,5
589.6,1
589.8,0
590,0
590.2,1
590.4,1
590.6,1
590.8,2
591,0
591.2,3
591.4,1
591.6,1
591.8,6
592,2
592.2,4
592.4,0
592.6,0
592.8,4
593,0
593.2,4
593.4,1
593.6,1
593.8,3
594,2
594.2,3
594.4,2
594.6,1
594.8,1
595,1
595.2,1
595.4,1
595.6,0
595.8,4
596,2
596.2,1
596.4,1
596.6,2
596.8,5
597,3
597.2,3
597.4,2
597.6,0
597.8,1
598,3
598.2,3
598.4,4
598.6,2
598.8,2
599,3
599.2,1
599.4,1
599.6,1
599.8,1
600,4
600.2,1
600.4,1
600.6,3
600.8,1
601,1
601.2,0
601.4,2
601.6,0
601.8,1
602,1
602.2,3
602.4,3
602.6,0
602.8,2
603,1
603.2,0
603.4,4
603.6,1
603.8,1
604,3
604.2,4
604.4,3
604.6,0
604.8,2
605,3
605.2,0
605.4,3
605.6,1
605.8,2
606,4
606.2,2
606.4,6
606.6,1
606.8,3
607,0
607.2,2
607.4,3
607.6,1
607.8,1
608,2
608.2,5
608.4,5
608.6,0
608.8,2
609,0
609.2,4
609.4,1
609.6,1
609.8,2
610,3
610.2,4
610.4,4
610.6,2
610.8,2
611,2
611.2,3
611.4,2
611.6,1
611.8,3
612,4
612.2,1
612.4,2
612.6,0
612.8,4
613,3
613.2,1
613.4,2
613.6,2
613.8,3
614,2
614.2,1
614.4,2
614.6,2
614.8,4
615,1
615.2,4
615.4,5
615.6,1
615.8,3
616,2
616.2,2
616.4,2
616.6,1
616.8,3
617,1
617.2,1
617.4,4
617.6,2
617.8,2
618,1
618.2,3
618.4,0
618.6,0
618.8,2
619,4
619.2,3
619.4,4
619.6,0
619.8,1
620,2
620.2,0
620.4,4
620.6,3
620.8,2
621,1
621.2,0
621.4,0
621.6,3
621.8,1
622,1
622.2,0
622.4,2
622.6,3
622.8,1
623,2
623.2,2
623.4,0
623.6,0
623.8,2
624,2
624.2,1
624.4,6
624.6,1
624.8,5
625,0
625.2,1
625.4,2
625.6,2
625.8,2
626,2
626.2,0
626.4,4
626.6,2
626.8,2
627,3
627.2,1
627.4,2
627.6,2
627.8,1
628,3
628.2,2
628.4,1
628.6,0
628.8,2
629,1
629.2,4
629.4,1
629.6,4
629.8,2
630,1
630.2,4
630.4,3
630.6,1
630.8,0
631,2
631.2,1
631.4,2
631.6,3
631.8,1
632,1
632.2,0
632.4,2
632.6,1
632.8,3
633,2
633.2,1
633.4,4
633.6,1
633.8,1
634,1
634.2,2
634.4,1
634.6,5
634.8,3
635,0
635.2,3
635.4,0
635.6,4
635.8,1
636,2
636.2,2
636.4,1
636.6,3
636.8,0
637,1
637.2,1
637.4,1
637.6,1
637.8,1
638,7
638.2,2
638.4,6
638.6,3
638.8,2
639,1
639.2,1
639.4,5
639.6,1
639.8,2
640,4
640.2,4
640.4,3
640.6,1
640.8,4
641,1
641.2,1
641.4,0
641.6,4
641.8,1
642,3
642.2,0
642.4,2
642.6,2
642.8,2
643,2
643.2,0
643.4,2
643.6,0
643.8,2
644,1
644.2,0
644.4,1
644.6,6
644.8,1
645,2
645.2,1
645.4,3
645.6,2
645.8,1
646,3
646.2,4
646.4,3
646.6,2
646.8,1
647,1
647.2,3
647.4,1
647.6,3
647.8,0
648,4
648.2,0
648.4,2
648.6,3
648.8,2
649,2
649.2,3
649.4,2
649.6,2
649.8,1
650,1
650.2,0
650.4,4
650.6,1
650.8,1
651,0
651.2,2
651.4,3
651.6,3
651.8,4
652,3
652.2,2
652.4,1
652.6,1
652.8,1
653,2
653.2,2
653.4,0
653.6,3
653.8,1
654,4
654.2,1
654.4,1
654.6,3
654.8,3
655,1
655.2,0
655.4,1
655.6,3
655.8,1
656,2
656.2,3
656.4,1
656.6,3
656.8,1
657,0
657.2,2
657.4,1
657.6,1
657.8,1
658,1
658.2,5
658.4,0
658.6,1
658.8,0
659,2
659.2,6
659.4,4
659.6,2
659.8,3
660,1
660.2,1
660.4,2
660.6,2
660.8,3
661,2
661.2,1
661.4,2
661.6,1
661.8,2
662,1
662.2,3
662.4,3
662.6,1
662.8,1
663,1
663.2,3
663.4,2
663.6,2
663.8,3
664,3
664.2,0
664.4,5
664.6,2
664.8,1
665,3
665.2,0
665.4,6
665.6,2
665.8,1
666,3
666.2,2
666.4,2
666.6,1
666.8,2
667,2
667.2,2
667.4,1
667.6,2
667.8,2
668,0
668.2,2
668.4,1
668.6,2
668.8,0
669,3
669.2,1
669.4,2
669.6,0
669.8,1
670,0
670.2,1
670.4,0
670.6,1
670.8,2
671,2
671.2,3
671.4,1
671.6,1
671.8,4
672,0
672.2,1
672.4,4
672.6,1
672.8,5
673,0
673.2,3
673.4,1
673.6,2
673.8,3
674,0
674.2,3
674.4,1
674.6,2
674.8,0
675,2
675.2,1
675.4,3
675.6,4
675.8,2
676,2
676.2,1
676.4,3
676.6,4
676.8,2
677,2
677.2,5
677.4,4
677.6,1
677.8,1
678,2
678.2,4
678.4,2
678.6,0
678.8,0
679,3
679.2,3
679.4,1
679.6,0
679.8,1
680,0
680.2,4
680.4,1
680.6,3
680.8,3
681,1
681.2,4
681.4,2
681.6,3
681.8,2
682,3
682.2,4
682.4,2
682.6,3
682.8,2
683,1
683.2,3
683.4,2
683.6,1
683.8,5
684,2
684.2,2
684.4,1
684.6,1
684.8,2
685,3
685.2,3
685.4,2
685.6,1
685.8,4
686,3
686.2,5
686.4,2
686.6,2
686.8,1
687,4
687.2,1
687.4,2
687.6,1
687.8,6
688,0
688.2,2
688.4,0
688.6,3
688.8,1
689,2
689.2,2
689.4,1
689.6,4
689.8,1
690,0
690.2,2
690.4,2
690.6,2
690.8,3
691,1
691.2,0
691.4,1
691.6,0
691.8,0
692,2
692.2,1
692.4,2
692.6,0
692.8,2
693,2
693.2,3
693.4,3
693.6,0
693.8,0
694,0
694.2,4
694.4,4
694.6,2
694.8,1
695,0
695.2,2
695.4,1
695.6,2
695.8,0
696,0
696.2,3
696.4,1
696.6,0
696.8,1
697,1
697.2,0
697.4,1
697.6,0
697.8,2
698,2
698.2,4
698.4,1
698.6,3
698.8,3
699,1
699.2,0
699.4,0
699.6,2
699.8,0
700,5
700.2,4
700.4,2
700.6,1
700.8,0
701,1
701.2,1
701.4,0
701.6,3
701.8,3
702,0
702.2,3
702.4,3
702.6,3
702.8,2
703,3
703.2,2
703.4,4
703.6,0
703.8,0
704,3
704.2,2
704.4,2
704.6,2
704.8,3
705,3
705.2,1
705.4,1
705.6,2
705.8,4
706,3
706.2,4
706.4,1
706.6,1
706.8,2
707,3
707.2,3
707.4,2
707.6,4
707.8,1
708,5
708.2,0
708.4,0
708.6,0
708.8,2
709,2
709.2,2
709.4,0
709.6,3
709.8,1
710,1
710.2,2
710.4,2
710.6,2
710.8,0
711,2
711.2,0
711.4,1
711.6,4
711.8,3
712,2
712.2,1
712.4,0
712.6,1
712.8,2
713,3
713.2,2
713.4,1
713.6,1
713.8,2
714,0
714.2,2
714.4,4
714.6,1
714.8,0
715,1
715.2,1
715.4,1
715.6,3
715.8,2
716,0
716.2,3
716.4,5
716.6,2
716.8,1
717,2
717.2,1
717.4,0
717.6,3
717.8,3
718,4
718.2,3
718.4,1
718.6,0
718.8,4
719,4
719.2,1
719.4,2
719.6,2
719.8,2
720,2
720.2,3
720.4,1
720.6,3
720.8,0
721,1
721.2,2
721.4,3
721.6,0
721.8,3
722,4
722.2,6
722.4,4
722.6,2
722.8,0
723,2
723.2,3
723.4,1
723.6,3
723.8,4
724,3
724.2,2
724.4,2
724.6,2
724.8,2
725,0
725.2,0
725.4,1
725.6,1
725.8,2
726,2
726.2,1
726.4,4
726.6,4
726.8,2
727,0
727.2,1
727.4,1
727.6,0
727.8,4
728,0
728.2,2
728.4,2
728.6,3
728.8,1
729,0
729.2,2
729.4,3
729.6,1
729.8,4
730,2
730.2,1
730.4,2
730.6,1
730.8,2
731,1
731.2,0
731.4,0
731.6,3
731.8,1
732,0
732.2,2
732.4,3
732.6,2
732.8,2
733,3
733.2,2
733.4,4
733.6,1
733.8,2
734,0
734.2,1
734.4,1
734.6,2
734.8,3
735,5
735.2,1
735.4,4
735.6,5
735.8,0
736,2
736.2,2
736.4,4
736.6,1
736.8,2
737,1
737.2,0
737.4,2
737.6,3
737.8,1
738,2
738.2,1
738.4,1
738.6,2
738.8,2
739,2
739.2,3
739.4,3
739.6,0
739.8,2
740,4
740.2,3
740.4,1
740.6,1
740.8,3
741,1
741.2,3
741.4,4
741.6,5
741.8,1
742,3
742.2,1
742.4,1
742.6,2
742.8,0
743,5
743.2,1
743.4,2
743.6,1
743.8,2
744,2
744.2,1
744.4,1
744.6,0
744.8,1
745,5
745.2,2
745.4,3
745.6,2
745.8,5
746,1
746.2,3
746.4,1
746.6,1
746.8,2
747,0
747.2,1
747.4,4
747.6,0
747.8,2
748,0
748.2,0
748.4,0
748.6,2
748.8,3
749,3
749.2,1
749.4,2
749.6,1
749.8,2
750,1
750.2,1
750.4,2
750.6,1
750.8,2
751,1
751.2,2
751.4,1
751.6,1
751.8,2
752,1
752.2,1
752.4,0
752.6,4
752.8,2
753,2
753.2,0
753.4,0
753.6,2
753.8,1
754,3
754.2,1
754.4,4
754.6,0
754.8,3
755,2
755.2,1
755.4,1
755.6,2
755.8,1
756,3
756.2,2
756.4,3
756.6,1
756.8,2
757,5
757.2,0
757.4,3
757.6,1
757.8,4
758,1
758.2,2
758.4,1
758.6,1
758.8,1
759,3
759.2,1
759.4,5
759.6,0
759.8,2
760,0
760.2,1
760.4,1
760.6,3
760.8,0
761,1
761.2,4
761.4,2
761.6,2
761.8,4
762,1
762.2,1
762.4,1
762.6,0
762.8,3
763,0
763.2,2
763.4,3
763.6,6
763.8,4
764,4
764.2,3
764.4,0
764.6,3
764.8,4
765,2
765.2,3
765.4,5
765.6,0
765.8,3
766,0
766.2,3
766.4,0
766.6,3
766.8,1
767,1
767.2,3
767.4,2
767.6,3
767.8,0
768,3
768.2,2
768.4,0
768.6,3
768.8,2
769,3
769.2,3
769.4,0
769.6,0
769.8,0
770,2
770.2,5
770.4,3
770.6,3
770.8,1
771,2
771.2,3
771.4,4
771.6,4
771.8,2
772,3
772.2,1
772.4,2
772.6,2
772.8,4
773,1
773.2,1
773.4,1
773.6,1
773.8,1
774,2
774.2,4
774.4,2
774.6,0
774.8,1
775,2
775.2,3
775.4,4
775.6,4
775.8,0
776,2
776.2,3
776.4,4
776.6,0
776.8,2
777,7
777.2,3
777.4,0
777.6,1
777.8,1
778,2
778.2,2
778.4,0
778.6,2
778.8,2
779,2
779.2,4
779.4,2
779.6,3
779.8,0
780,2
780.2,0
780.4,2
780.6,4
780.8,1
781,2
781.2,0
781.4,0
781.6,3
781.8,3
782,0
782.2,1
782.4,2
782.6,1
782.8,0
783,1
783.2,1
783.4,4
783.6,1
783.8,1
784,0
784.2,1
784.4,4
784.6,2
784.8,4
785,4
785.2,2
785.4,0
785.6,2
785.8,3
786,1
786.2,0
786.4,1
786.6,3
786.8,1
787,2
787.2,2
787.4,2
787.6,2
787.8,4
788,4
788.2,1
788.4,1
788.6,5
788.8,2
789,0
789.2,3
789.4,2
789.6,1
789.8,1
790,4
790.2,2
790.4,2
790.6,3
790.8,3
791,0
791.2,1
791.4,4
791.6,1
791.8,4
792,1
792.2,2
792.4,5
792.6,3
792.8,1
793,6
793.2,0
793.4,3
793.6,4
793.8,3
794,2
794.2,1
794.4,5
794.6,2
794.8,4
795,3
795.2,2
795.4,1
795.6,1
795.8,1
796,0
796.2,4
796.4,2
796.6,1
796.8,0
797,2
797.2,2
797.4,1
797.6,1
797.8,3
798,1
798.2,1
798.4,1
798.6,2
798.8,1
799,1
799.2,1
799.4,3
799.6,1
799.8,2
800,1
800.2,3
800.4,0
800.6,3
800.8,3
801,2
801.2,2
801.4,1
801.6,5
801.8,1
802,3
802.2,1
802.4,3
802.6,2
802.8,2
803,1
803.2,3
803.4,2
803.6,1
803.8,1
804,1
804.2,0
804.4,1
804.6,3
804.8,1
805,1
805.2,1
805.4,1
805.6,0
805.8,3
806,2
806.2,1
806.4,0
806.6,2
806.8,3
807,0
807.2,3
807.4,1
807.6,4
807.8,3
808,1
808.2,4
808.4,3
808.6,1
808.8,4
809,5
809.2,0
809.4,0
809.6,0
809.8,0
810,2
810.2,1
810.4,2
810.6,1
810.8,2
811,2
811.2,2
811.4,1
811.6,2
811.8,2
812,0
812.2,3
812.4,2
812.6,2
812.8,0
813,2
813.2,1
813.4,0
813.6,3
813.8,2
814,3
814.2,2
814.4,4
814.6,4
814.8,2
815,1
815.2,3
815.4,4
815.6,3
815.8,1
816,0
816.2,1
816.4,2
816.6,0
816.8,1
817,3
817.2,3
817.4,2
817.6,2
817.8,0
818,1
818.2,3
818.4,0
818.6,1
818.8,0
819,4
819.2,4
819.4,2
819.6,2
819.8,1
820,0
820.2,1
820.4,2
820.6,4
820.8,0
821,1
821.2,1
821.4,5
821.6,2
821.8,3
822,1
822.2,2
822.4,4
822.6,2
822.8,7
823,1
823.2,1
823.4,4
823.6,1
823.8,1
824,2
824.2,1
824.4,1
824.6,1
824.8,3
825,3
825.2,3
825.4,2
825.6,1
825.8,5
826,2
826.2,2
826.4,1
826.6,3
826.8,2
827,1
827.2,2
827.4,1
827.6,6
827.8,3
828,1
828.2,2
828.4,3
828.6,3
828.8,0
829,3
829.2,1
829.4,1
829.6,2
829.8,2
830,3
830.2,2
830.4,1
830.6,0
830.8,1
831,2
831.2,0
831.4,1
831.6,1
831.8,5
832,1
832.2,0
832.4,2
832.6,3
832.8,1
833,2
833.2,2
833.4,2
833.6,3
833.8,3
834,3
834.2,0
834.4,1
834.6,2
834.8,0
835,3
835.2,2
835.4,0
835.6,0
835.8,3
836,1
836.2,2
836.4,3
836.6,3
836.8,0
837,2
837.2,2
837.4,1
837.6,5
837.8,1
838,3
838.2,0
838.4,1
838.6,0
838.8,2
839,2
839.2,0
839.4,4
839.6,2
839.8,1
840,1
840.2,1
840.4,5
840.6,0
840.8,2
841,2
841.2,2
841.4,1
841.6,1
841.8,2
842,5
842.2,3
842.4,1
842.6,1
842.8,2
843,4
843.2,3
843.4,1
843.6,1
843.8,0
844,2
844.2,3
844.4,4
844.6,4
844.8,4
845,1
845.2,3
845.4,3
845.6,2
845.8,2
846,1
846.2,2
846.4,2
846.6,3
846.8,1
847,2
847.2,2
847.4,2
847.6,2
847.8,1
848,1
848.2,2
848.4,2
848.6,2
848.8,2
849,2
849.2,0
849.4,2
849.6,3
849.8,2
850,0
850.2,0
850.4,1
850.6,7
850.8,3
851,1
851.2,3
851.4,1
851.6,2
851.8,5
852,2
852.2,2
852.4,2
852.6,3
852.8,5
853,0
853.2,1
853.4,0
853.6,2
853.8,3
854,0
854.2,0
854.4,2
854.6,2
854.8,4
855,6
855.2,0
855.4,0
855.6,1
855.8,2
856,0
856.2,2
856.4,1
856.6,3
856.8,3
857,2
857.2,4
857.4,3
857.6,2
857.8,0
858,1
858.2,4
858.4,3
858.6,1
858.8,1
859,1
859.2,1
859.4,0
859.6,2
859.8,3
860,2
860.2,2
860.4,0
860.6,1
860.8,2
861,1
861.2,1
861.4,3
861.6,2
861.8,2
862,2
862.2,1
862.4,4
862.6,1
862.8,1
863,1
863.2,4
863.4,3
863.6,1
863.8,5
864,4
864.2,1
864.4,1
864.6,2
864.8,2
865,1
865.2,3
865.4,1
865.6,3
865.8,0
866,2
866.2,6
866.4,0
866.6,3
866.8,4
867,2
867.2,2
867.4,1
867.6,1
867.8,4
868,2
868.2,0
868.4,1
868.6,3
868.8,1
869,3
869.2,3
869.4,2
869.6,3
869.8,1
870,0
870.2,0
870.4,3
870.6,2
870.8,3
871,4
871.2,1
871.4,1
871.6,2
871.8,3
872,0
872.2,3
872.4,2
872.6,1
872.8,1
873,4
873.2,3
873.4,2
873.6,3
873.8,1
874,0
874.2,4
874.4,3
874.6,1
874.8,7
875,0
875.2,2
875.4,3
875.6,2
875.8,3
876,3
876.2,4
876.4,1
876.6,2
876.8,2
877,0
877.2,2
877.4,2
877.6,1
877.8,2
878,0
878.2,2
878.4,0
878.6,1
878.8,1
879,3
879.2,4
879.4,4
879.6,2
879.8,1
880,3
880.2,1
880.4,0
880.6,2
880.8,2
881,2
881.2,5
881.4,2
881.6,0
881.8,2
882,2
882.2,4
882.4,0
882.6,0
882.8,2
883,1
883.2,3
883.4,3
883.6,2
883.8,3
884,3
884.2,2
884.4,3
884.6,3
884.8,0
885,1
885.2,2
885.4,0
885.6,2
885.8,1
886,2
886.2,2
886.4,1
886.6,0
886.8,1
887,2
887.2,3
887.4,1
887.6,1
887.8,6
888,3
888.2,1
888.4,2
888.6,2
888.8,1
889,2
889.2,3
889.4,2
889.6,5
889.8,2
890,2
890.2,2
890.4,3
890.6,2
890.8,1
891,3
891.2,0
891.4,2
891.6,2
891.8,0
892,5
892.2,1
892.4,1
892.6,0
892.8,0
893,1
893.2,1
893.4,0
893.6,0
893.8,3
894,3
894.2,4
894.4,5
894.6,0
894.8,2
895,2
895.2,2
895.4,1
895.6,2
895.8,2
896,4
896.2,2
896.4,2
896.6,1
896.8,2
897,1
897.2,3
897.4,1
897.6,5
897.8,5
898,1
898.2,2
898.4,2
898.6,3
898.8,1
899,1
899.2,2
899.4,2
899.6,0
899.8,2
900,3
900.2,0
900.4,0
900.6,1
900.8,1
901,2
901.2,3
901.4,2
901.6,2
901.8,1
902,1
902.2,1
902.4,5
902.6,1
902.8,2
903,0
903.2,2
903.4,1
903.6,1
903.8,3
904,4
904.2,2
904.4,1
904.6,4
904.8,4
905,2
905.2,2
905.4,2
905.6,1
905.8,2
906,1
906.2,2
906.4,3
906.6,1
906.8,0
907,1
907.2,1
907.4,1
907.6,0
907.8,4
908,1
908.2,1
908.4,4
908.6,5
908.8,0
909,4
909.2,2
909.4,1
909.6,0
909.8,3
910,1
910.2,3
910.4,4
910.6,1
910.8,2
911,2
911.2,1
911.4,2
911.6,4
911.8,1
912,0
912.2,0
912.4,5
912.6,2
912.8,2
913,3
913.2,5
913.4,3
913.6,2
913.8,1
914,1
914.2,3
914.4,4
914.6,2
914.8,1
915,1
915.2,1
915.4,1
915.6,1
915.8,4
916,1
916.2,2
916.4,0
916.6,2
916.8,2
917,2
917.2,0
917.4,3
917.6,3
917.8,4
918,3
918.2,3
918.4,0
918.6,1
918.8,0
919,2
919.2,2
919.4,0
919.6,3
919.8,2
920,0
920.2,0
920.4,0
920.6,2
920.8,0
921,1
921.2,1
921.4,5
921.6,1
921.8,5
922,2
922.2,0
922.4,4
922.6,0
922.8,4
923,4
923.2,1
923.4,4
923.6,3
923.8,1
924,0
924.2,2
924.4,0
924.6,3
924.8,3
925,2
925.2,3
925.4,0
925.6,3
925.8,3
926,3
926.2,2
926.4,4
926.6,4
926.8,1
927,2
927.2,1
927.4,1
927.6,2
927.8,2
928,2
928.2,3
928.4,1
928.6,0
928.8,3
929,1
929.2,1
929.4,0
929.6,1
929.8,2
930,1
930.2,2
930.4,1
930.6,1
930.8,0
931,0
931.2,2
931.4,2
931.6,3
931.8,2
932,0
932.2,2
932.4,4
932.6,3
932.8,1
933,2
933.2,1
933.4,0
933.6,2
933.8,0
934,2
934.2,0
934.4,0
934.6,1
934.8,7
935,0
935.2,0
935.4,3
935.6,0
935.8,3
936,2
936.2,1
936.4,3
936.6,2
936.8,3
937,3
937.2,3
937.4,2
937.6,2
937.8,1
938,2
938.2,3
938.4,2
938.6,2
938.8,0
939,1
939.2,2
939.4,1
939.6,0
939.8,2
940,1
940.2,0
940.4,2
940.6,1
940.8,6
941,0
941.2,1
941.4,5
941.6,0
941.8,3
942,2
942.2,1
942.4,2
942.6,5
942.8,2
943,2
943.2,2
943.4,1
943.6,1
943.8,3
944,3
944.2,4
944.4,2
944.6,0
944.8,2
945,2
945.2,1
945.4,2
945.6,1
945.8,3
946,1
946.2,0
946.4,3
946.6,4
946.8,0
947,3
947.2,2
947.4,1
947.6,4
947.8,3
948,0
948.2,3
948.4,2
948.6,1
948.8,3
949,1
949.2,3
949.4,1
949.6,0
949.8,2
950,2
950.2,1
950.4,1
950.6,2
950.8,3
951,1
951.2,1
951.4,2
951.6,3
951.8,0
952,1
952.2,4
952.4,2
952.6,0
952.8,3
953,3
953.2,3
953.4,3
953.6,2
953.8,3
954,2
954.2,3
954.4,4
954.6,0
954.8,1
955,0
955.2,1
955.4,1
955.6,2
955.8,3
956,2
956.2,0
956.4,0
956.6,7
956.8,1
957,1
957.2,2
957.4,2
957.6,2
957.8,0
958,2
958.2,3
958.4,2
958.6,1
958.8,1
959,3
959.2,1
959.4,3
959.6,0
959.8,0
960,3
960.2,2
960.4,1
960.6,7
960.8,3
961,4
961.2,1
961.4,1
961.6,2
961.8,6
962,0
962.2,2
962.4,1
962.6,3
962.8,4
963,2
963.2,1
963.4,4
963.6,2
963.8,2
964,4
964.2,2
964.4,3
964.6,4
964.8,3
965,3
965.2,2
965.4,2
965.6,4
965.8,2
966,2
966.2,1
966.4,5
966.6,2
966.8,3
967,1
967.2,2
967.4,2
967.6,3
967.8,0
968,0
968.2,3
968.4,2
968.6,0
968.8,1
969,0
969.2,3
969.4,0
969.6,0
969.8,1
970,1
970.2,1
970.4,0
970.6,2
970.8,4
971,1
971.2,0
971.4,1
971.6,1
971.8,1
972,3
972.2,2
972.4,2
972.6,2
972.8,2
973,1
973.2,1
973.4,3
973.6,3
973.8,5
974,2
974.2,3
974.4,2
974.6,3
974.8,1
975,0
975.2,0
975.4,1
975.6,1
975.8,1
976,1
976.2,0
976.4,1
976.6,0
976.8,4
977,3
977.2,1
977.4,3
977.6,2
977.8,1
978,0
978.2,1
978.4,4
978.6,2
978.8,6
979,3
979.2,0
979.4,1
979.6,3
979.8,2
980,2
980.2,1
980.4,1
980.6,1
980.8,3
981,2
981.2,0
981.4,4
981.6,1
981.8,2
982,5
982.2,2
982.4,3
982.6,1
982.8,1
983,0
983.2,0
983.4,0
983.6,2
983.8,1
984,0
984.2,2
984.4,0
984.6,1
984.8,3
985,2
985.2,0
985.4,4
985.6,2
985.8,0
986,0
986.2,2
986.4,2
986.6,3
986.8,3
987,2
987.2,1
987.4,0
987.6,5
987.8,1
988,6
988.2,3
988.4,1
988.6,1
988.8,5
989,1
989.2,2
989.4,3
989.6,3
989.8,1
990,2
990.2,1
990.4,0
990.6,1
990.8,3
991,2
991.2,1
991.4,1
991.6,0
991.8,0
992,0
992.2,3
992.4,2
992.6,2
992.8,3
993,6
993.2,1
993.4,2
993.6,6
993.8,1
994,1
994.2,4
994.4,4
994.6,2
994.8,4
995,1
995.2,1
995.4,2
995.6,2
995.8,1
996,2
996.2,0
996.4,2
996.6,1
996.8,3
997,3
997.2,1
997.4,3
997.6,0
997.8,1
